product_name_clean,date,price,main_category,sub_category,discount
أجنحة دجاج شهد,2026-05-11,161.0,Fresh Foods,Meat & Poultry,0.0
دجاجة كاملة من كوكي - 1100/ 1200 جرام,2026-05-11,1100.0,Fresh Foods,Meat & Poultry,0.0
شيش طاووق كوكي - 900 جرام,2026-05-11,900.0,Fresh Foods,Meat & Poultry,0.0
ريش لحمة بلدي,2026-05-11,8.0,Fresh Foods,Meat & Poultry,0.0
تمري كبد وقوانص - 1 كيلو,2026-05-11,222.0,Fresh Foods,Meat & Poultry,0.0
دجاجة كاملة من تمري - 1200/ 1300 جرام,2026-05-11,1200.0,Fresh Foods,Meat & Poultry,0.0
دجاجة كاملة من كوكي - 1000/ 950 جرام,2026-05-11,1000.0,Fresh Foods,Meat & Poultry,0.0
بيف فرانكفورتر كوكتيل - 500 جم,2026-05-11,500.0,Fresh Foods,Meat & Poultry,0.0
هيلثيست هوت دوج بقري - 500 جم,2026-05-11,500.0,Fresh Foods,Meat & Poultry,0.0
فرخة كاملة مليكة - 1200-1300 جرام,2026-05-11,1200.0,Fresh Foods,Meat & Poultry,0.0
صدور دجاج بالعظم مليكة - 1 كجم,2026-05-11,277.0,Fresh Foods,Meat & Poultry,0.0
رقبة ضاني بلدي,2026-05-11,99.0,Fresh Foods,Meat & Poultry,0.0
أجنحة دجاج تندوري,2026-05-11,62.0,Fresh Foods,Meat & Poultry,0.0
كبد وقوانص فراخ مليكة - 500 جرام,2026-05-11,500.0,Fresh Foods,Meat & Poultry,0.0
فرخة كاملة مليكة - 1000-1100 جرام,2026-05-11,1000.0,Fresh Foods,Meat & Poultry,0.0
شيش طاووق مليكة - 1 كجم,2026-05-11,381.0,Fresh Foods,Meat & Poultry,0.0
شيش طاووق من كوكي - 400 جرام,2026-05-11,400.0,Fresh Foods,Meat & Poultry,0.0
حواوشي جرين لاين - 500 جرام,2026-05-11,,Fresh Foods,Meat & Poultry,0.0
نوري أجنحة دجاج - 1 كيلوجرام,2026-05-11,191.0,Fresh Foods,Meat & Poultry,0.0
دجاجة شهد كاملة بتتبيلة البحر المتوسط ​​- 1200-1300 جرام,2026-05-11,14.0,Fresh Foods,Meat & Poultry,0.0
كبد وقوانص دجاج من كوكي,2026-05-11,206.0,Fresh Foods,Meat & Poultry,0.0
نوري فيليه دجاج - 1 كيلو,2026-05-11,430.0,Fresh Foods,Meat & Poultry,0.0
نوري أوراك دجاج - 1 كيلو,2026-05-11,217.0,Fresh Foods,Meat & Poultry,0.0
دبابيس دجاج من تمري - 1 كجم,2026-05-11,265.0,Fresh Foods,Meat & Poultry,0.0
نوري فراخ فيليه - 500 جرام,2026-05-11,500.0,Fresh Foods,Meat & Poultry,0.0
نوري كبدة وقوانص - 1 كيلوجرام,2026-05-11,207.0,Fresh Foods,Meat & Poultry,0.0
نوري كبدة فراخ - 500 جرام,2026-05-11,500.0,Fresh Foods,Meat & Poultry,0.0
سمك فيليه أبيض مجمد - ا كجم,2026-05-11,5.0,Fresh Foods,Fish & Seafood,0.0
رنجة سوبر جامبو,2026-05-11,21.0,Fresh Foods,Fish & Seafood,0.0
سمك بلطى - وسط,2026-05-11,13.0,Fresh Foods,Fish & Seafood,0.0
سلمون مجمد فيليه - 360 جرام,2026-05-11,19.0,Fresh Foods,Fish & Seafood,0.0
جمبري مقشر مجمد - 40-60,2026-05-11,40.0,Fresh Foods,Fish & Seafood,0.0
سمك بلطى,2026-05-11,24.0,Fresh Foods,Fish & Seafood,0.0
المصرية سمك فيليه سلمون مجمد - 360 جرام,2026-05-11,20.0,Fresh Foods,Fish & Seafood,0.0
سمك الهامور,2026-05-11,49.0,Fresh Foods,Fish & Seafood,0.0
مجموعة مأكولات بحرية مجمدة,2026-05-11,28.0,Fresh Foods,Fish & Seafood,0.0
جمبري ، 20-30,2026-05-11,20.0,Fresh Foods,Fish & Seafood,0.0
جمبري سويسي صغير - 41-50,2026-05-11,41.0,Fresh Foods,Fish & Seafood,0.0
جمبري مجمد مقشر - 30-40,2026-05-11,30.0,Fresh Foods,Fish & Seafood,0.0
جمبري مجمد - 30-40,2026-05-11,30.0,Fresh Foods,Fish & Seafood,0.0
سمك قاروص - 3-4 قطع / كجم,2026-05-11,3.0,Fresh Foods,Fish & Seafood,0.0
حبار متوسط - 3-4 قطع / كجم,2026-05-11,3.0,Fresh Foods,Fish & Seafood,0.0
سمك بلطي فيليه,2026-05-11,157.0,Fresh Foods,Fish & Seafood,0.0
سمك الهامور كبير الحجم,2026-05-11,749.0,Fresh Foods,Fish & Seafood,0.0
كابوريا ذكر صغيرة,2026-05-11,130.0,Fresh Foods,Fish & Seafood,0.0
سردين مملح,2026-05-11,4.0,Fresh Foods,Fish & Seafood,0.0
رنجة مدخنة ابو السيد,2026-05-11,4.0,Fresh Foods,Fish & Seafood,0.0
رنجة مدخنة,2026-05-11,2857.0,Fresh Foods,Fish & Seafood,0.0
كابوريا أنثي، صغيرة الحجم، 7- 12 قطعة/ كيلو جرام,2026-05-11,7.0,Fresh Foods,Fish & Seafood,0.0
ساردين - 200 جرام,2026-05-11,200.0,Fresh Foods,Fish & Seafood,0.0
سمك فيليه أحمر مجمد,2026-05-11,189.0,Fresh Foods,Fish & Seafood,0.0
رنجة سوبر جامبو,2026-05-11,84.0,Fresh Foods,Fish & Seafood,0.0
شوربه أبو السيد بالسلمون - 160 جرام,2026-05-11,160.0,Fresh Foods,Fish & Seafood,0.0
رنجة مدخنة,2026-05-11,4.0,Fresh Foods,Fish & Seafood,0.0
سمك مكرونة بلدى,2026-05-11,125.0,Fresh Foods,Fish & Seafood,0.0
سمك دنيس، حجم متوسط، 3 قطع / كيلو جرام,2026-05-11,3.0,Fresh Foods,Fish & Seafood,0.0
رخويات,2026-05-11,80.0,Fresh Foods,Fish & Seafood,0.0
سمك سردين طازج,2026-05-11,120.0,Fresh Foods,Fish & Seafood,0.0
رنجة مدخنة فيليه في زيت - 200 جرام,2026-05-11,200.0,Fresh Foods,Fish & Seafood,0.0
فيليه سمك الهامور,2026-05-11,325.0,Fresh Foods,Fish & Seafood,0.0
سلمون مدخن الاسموكيد - 100 جرام,2026-05-11,100.0,Fresh Foods,Fish & Seafood,0.0
بلح بحر نصف صدفة,2026-05-11,169.0,Fresh Foods,Fish & Seafood,0.0
كلماري طازج,2026-05-11,245.0,Fresh Foods,Fish & Seafood,0.0
سمك مرجان أبو نظارة,2026-05-11,225.0,Fresh Foods,Fish & Seafood,0.0
رنجة فيلية مغلفة,2026-05-11,137.0,Fresh Foods,Fish & Seafood,0.0
رنجة مدخنه فاكيوم,2026-05-11,4.0,Fresh Foods,Fish & Seafood,0.0
سمك بربوني مجمد,2026-05-11,157.0,Fresh Foods,Fish & Seafood,0.0
بطارخ رنجة - 200 جرام,2026-05-11,200.0,Fresh Foods,Fish & Seafood,0.0
رنجة فيليه بدون زيت,2026-05-11,4.0,Fresh Foods,Fish & Seafood,0.0
سمك فيرجينيا,2026-05-11,224.0,Fresh Foods,Fish & Seafood,0.0
سلمون الاسموكيد - 200 جرام,2026-05-11,200.0,Fresh Foods,Fish & Seafood,0.0
سمك صول وسط,2026-05-11,325.0,Fresh Foods,Fish & Seafood,0.0
فيليه رنجة - 350 جرام,2026-05-11,350.0,Fresh Foods,Fish & Seafood,0.0
سمك بهار,2026-05-11,949.0,Fresh Foods,Fish & Seafood,0.0
سمك سحلية,2026-05-11,182.0,Fresh Foods,Fish & Seafood,0.0
رنجة مجففة,2026-05-11,4.0,Fresh Foods,Fish & Seafood,0.0
سمك سالمون مجمد,2026-05-11,452.0,Fresh Foods,Fish & Seafood,0.0
سلمون فيليه,2026-05-11,452.0,Fresh Foods,Fish & Seafood,0.0
أبو السيد تونة فيليه - 200 جرام,2026-05-11,200.0,Fresh Foods,Fish & Seafood,0.0
ساندوتش كلوب تركي مدخن,2026-05-11,76.0,Fresh Foods,Food To Go,0.0
تفاح من رويال جالا,2026-05-11,12.0,Vegetables & Fruits,Fruits,0.0
موز بلدي,2026-05-11,8.0,Vegetables & Fruits,Fruits,0.0
تفاح اصفر - وسط,2026-05-11,5.0,Vegetables & Fruits,Fruits,0.0
برتقال بلدي للعصير,2026-05-11,5.0,Vegetables & Fruits,Fruits,0.0
ليمون بلدي,2026-05-11,20.0,Vegetables & Fruits,Fruits,0.0
كانتلوب,2026-05-11,2.0,Vegetables & Fruits,Fruits,0.0
يوسفي موركت,2026-05-11,20.0,Vegetables & Fruits,Fruits,0.0
برتقال بسرة,2026-05-11,5.0,Vegetables & Fruits,Fruits,0.0
تفاح أخضر مستورد,2026-05-11,5.0,Vegetables & Fruits,Fruits,0.0
افوكادو مستورد,2026-05-11,4.0,Vegetables & Fruits,Fruits,0.0
كيوي,2026-05-11,10.0,Vegetables & Fruits,Fruits,0.0
موز مستورد,2026-05-11,8.0,Vegetables & Fruits,Fruits,0.0
تفاح أحمر,2026-05-11,14.0,Vegetables & Fruits,Fruits,0.0
خوخ سكري,2026-05-11,3.0,Vegetables & Fruits,Fruits,0.0
نكتارين,2026-05-11,10.0,Vegetables & Fruits,Fruits,0.0
جريب فروت وردي,2026-05-11,4.0,Vegetables & Fruits,Fruits,0.0
عنب أحمر,2026-05-11,4.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول بالمكسرات لينه فارمز - 3 تمرات,2026-05-11,3.0,Vegetables & Fruits,Fruits,0.0
ليمون بلدي - درجة أولى,2026-05-11,20.0,Vegetables & Fruits,Fruits,0.0
جولدن كراون تمر مجدول - 1 كيلو,2026-05-11,327.0,Vegetables & Fruits,Fruits,0.0
برتقال للعصير - 2 كجم,2026-05-11,2.0,Vegetables & Fruits,Fruits,0.0
تفاح أحمر غامق درجة أولي,2026-05-11,10.0,Vegetables & Fruits,Fruits,0.0
زادنا تمر مصري - 1.6 كجم,2026-05-11,1.6,Vegetables & Fruits,Fruits,0.0
زادنا تمر مجدول - 200 جرام,2026-05-11,200.0,Vegetables & Fruits,Fruits,0.0
زادنا تمر رشودية - 400 جرام,2026-05-11,400.0,Vegetables & Fruits,Fruits,0.0
برقوق أحمر سكري,2026-05-11,16.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول حابي مزارع لينا - 1 كجم,2026-05-11,272.0,Vegetables & Fruits,Fruits,0.0
تمر مشكل جولدن تريد باللوز والكاجو - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
تفاح اصفر مستورد,2026-05-11,5.0,Vegetables & Fruits,Fruits,0.0
لينا تمر مجدول - فاخر - ميني - 1 كيلو,2026-05-11,674.0,Vegetables & Fruits,Fruits,0.0
تمر سكري رطب ملكي - 250 جرام,2026-05-11,250.0,Vegetables & Fruits,Fruits,0.0
بطيخ,2026-05-11,389.0,Vegetables & Fruits,Fruits,0.0
مزارع لينا تمر مجدول ميني - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
فراولة - 750 جرام,2026-05-11,750.0,Vegetables & Fruits,Fruits,0.0
تفاح أمبروسيا,2026-05-11,5.0,Vegetables & Fruits,Fruits,0.0
لينا تمر مجدول - فاخر - اكسترا لارج - 1 كيلو,2026-05-11,799.0,Vegetables & Fruits,Fruits,0.0
تمر عراقي,2026-05-11,40.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول مزارع لينا سوبر جامبو - 1 كجم,2026-05-11,62.0,Vegetables & Fruits,Fruits,0.0
لينا تمر مجدول - 1 كيلو,2026-05-11,530.0,Vegetables & Fruits,Fruits,0.0
مانجو صديقة,2026-05-11,4.0,Vegetables & Fruits,Fruits,0.0
مافا ليمون - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
عنب اسود - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
هوليوود برقوق,2026-05-11,4.0,Vegetables & Fruits,Fruits,0.0
مافا تفاح إيطالي مشكل - 6 قطع,2026-05-11,6.0,Vegetables & Fruits,Fruits,0.0
مافا برتقال للعصر - 3 كجم,2026-05-11,3.0,Vegetables & Fruits,Fruits,0.0
شمام,2026-05-11,2.0,Vegetables & Fruits,Fruits,0.0
تفاح أخضر - قطعة واحدة,2026-05-11,23.0,Vegetables & Fruits,Fruits,0.0
برقوق أحمر,2026-05-11,10.0,Vegetables & Fruits,Fruits,0.0
عنب أسود,2026-05-11,4.0,Vegetables & Fruits,Fruits,0.0
مافا برتقال للعصر - 2 كجم,2026-05-11,2.0,Vegetables & Fruits,Fruits,0.0
فاكهة التنين,2026-05-11,2000.0,Vegetables & Fruits,Fruits,0.0
عنب أبيض,2026-05-11,4.0,Vegetables & Fruits,Fruits,0.0
مافا كليمنتين - 2 كجم,2026-05-11,2.0,Vegetables & Fruits,Fruits,0.0
زادنا تمر الواحات - 700 جرام,2026-05-11,700.0,Vegetables & Fruits,Fruits,0.0
كانتلوب,2026-05-11,667.0,Vegetables & Fruits,Fruits,0.0
توت ذهبي,2026-05-11,33.0,Vegetables & Fruits,Fruits,0.0
عنب أسود مستورد,2026-05-11,4.0,Vegetables & Fruits,Fruits,0.0
كمثري جنوب أفريقيا,2026-05-11,,Vegetables & Fruits,Fruits,0.0
ليمون بلدي - 1 كجم,2026-05-11,59.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول محشو بزبدة البندق - 5 قطع,2026-05-11,,Vegetables & Fruits,Fruits,0.0
تمر سكري القصيم - 1 كجم,2026-05-11,11.0,Vegetables & Fruits,Fruits,0.0
عبوة عنب أبيض - 500 جرام,2026-05-11,,Vegetables & Fruits,Fruits,0.0
زادنا تمر خضرى - 200 جرام,2026-05-11,200.0,Vegetables & Fruits,Fruits,0.0
تمر مكنوز مصري - 1 كيلو,2026-05-11,218.0,Vegetables & Fruits,Fruits,0.0
القافلة تمر - 625 جرام,2026-05-11,625.0,Vegetables & Fruits,Fruits,0.0
زادنا تمر صقعي - 1 كجم,2026-05-11,224.0,Vegetables & Fruits,Fruits,0.0
تمر نارمر باللوز - 400 جرام,2026-05-11,400.0,Vegetables & Fruits,Fruits,0.0
زادنا بلح سكري مفتل - 400 جرام,2026-05-11,400.0,Vegetables & Fruits,Fruits,0.0
بطيخ أصفر,2026-05-11,200.0,Vegetables & Fruits,Fruits,0.0
شهد شارنتيه,2026-05-11,20.0,Vegetables & Fruits,Fruits,0.0
توت أسد - 150 جرام,2026-05-11,150.0,Vegetables & Fruits,Fruits,0.0
تمر سكري رطب ملكي - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
تمر سكري رطب ملكي - 900 جرام,2026-05-11,900.0,Vegetables & Fruits,Fruits,0.0
تمر مكنوز مصري زادنا - 700 جرام,2026-05-11,700.0,Vegetables & Fruits,Fruits,0.0
ليمون بلدي بطبق فوم، 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
تمر نارمر بالكاجو - 400 جرام,2026-05-11,400.0,Vegetables & Fruits,Fruits,0.0
مافا فراولة - 1 كجم,2026-05-11,145.0,Vegetables & Fruits,Fruits,0.0
برقوق مستورد,2026-05-11,10.0,Vegetables & Fruits,Fruits,0.0
مشمش,2026-05-11,8.0,Vegetables & Fruits,Fruits,0.0
كرات كنتالوب,2026-05-11,44.0,Vegetables & Fruits,Fruits,0.0
خوخ - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
مافا ليمون - 1 كجم,2026-05-11,74.0,Vegetables & Fruits,Fruits,0.0
مافا ليمون بنزهير - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
مافا ليمون - 1 كجم,2026-05-11,74.0,Vegetables & Fruits,Fruits,0.0
نكتارين - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
تمر خضري روعة النخيل - 400 جرام,2026-05-11,400.0,Vegetables & Fruits,Fruits,0.0
تمر الوادي باللوز - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
تمر سيوي الحبيب - 700 جرام - عبوتان,2026-05-11,700.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول كبير - 1 كجم,2026-05-11,398.0,Vegetables & Fruits,Fruits,0.0
تمر خضري - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
تمر صفاوي - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
تمر سيوي - 400 جرام,2026-05-11,400.0,Vegetables & Fruits,Fruits,0.0
تمر عجوة - 400 جرام,2026-05-11,400.0,Vegetables & Fruits,Fruits,0.0
تمر سيوي - 700 جرام,2026-05-11,700.0,Vegetables & Fruits,Fruits,0.0
تمر الوادي - 700 جرام,2026-05-11,700.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول لايت - 1 كجم,2026-05-11,287.0,Vegetables & Fruits,Fruits,0.0
معمول زادنا مغطى بالشوكولاتة البنية - 12 قطعة,2026-05-11,12.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول لينه بالفسدق - 5 قطع,2026-05-11,5.0,Vegetables & Fruits,Fruits,0.0
مجدول لينه بالشوكولاتة - 300 جرام,2026-05-11,300.0,Vegetables & Fruits,Fruits,0.0
علبة معمول زادنا اكسترا بالقرفة - 12 قطعة,2026-05-11,12.0,Vegetables & Fruits,Fruits,0.0
لينا تمر مجدول - فاخر - اكسترا جوسي - 400 جرام,2026-05-11,400.0,Vegetables & Fruits,Fruits,0.0
زادنا تمر صقعي - 200 جرام,2026-05-11,200.0,Vegetables & Fruits,Fruits,0.0
لينا تمر مجدول - فاخر - اكسترا جوسي - 800 جرام,2026-05-11,800.0,Vegetables & Fruits,Fruits,0.0
كريمة التمر - تمر مجدول - 1 كجم,2026-05-11,248.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول وسط - 1كجم,2026-05-11,724.0,Vegetables & Fruits,Fruits,0.0
مانجو جوليك,2026-05-11,4.0,Vegetables & Fruits,Fruits,0.0
زادنا تمر مجدول - 1 كجم,2026-05-11,687.0,Vegetables & Fruits,Fruits,0.0
زادنا تمر سكري - 200 جرام,2026-05-11,200.0,Vegetables & Fruits,Fruits,0.0
تمر صفاوي روعة النخيل - 400 جرام,2026-05-11,400.0,Vegetables & Fruits,Fruits,0.0
تمر الوادي بالكاجو - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول بريميوم - 1 كجم,2026-05-11,624.0,Vegetables & Fruits,Fruits,0.0
تمر سكري رطب - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول متوسط - 1 كجم,2026-05-11,,Vegetables & Fruits,Fruits,0.0
تمر مجدول بالبندق - 250 جرام,2026-05-11,250.0,Vegetables & Fruits,Fruits,0.0
زادنا تمر صفوة - 400 جم,2026-05-11,400.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول بريميم جامبو - 1 كجم,2026-05-11,,Vegetables & Fruits,Fruits,0.0
تمر مجدول جامبو - 1 كجم,2026-05-11,,Vegetables & Fruits,Fruits,0.0
تمر مجدول بالكاجو - 500 جرام,2026-05-11,500.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول بالفستق - 250 جرام,2026-05-11,250.0,Vegetables & Fruits,Fruits,0.0
زادنا تمر سكري - 1 كجم,2026-05-11,355.0,Vegetables & Fruits,Fruits,0.0
مجدول لينه بالشوكولاتة و اللوز- 300 جرام,2026-05-11,300.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول كبير فاخر - 1 كجم,2026-05-11,,Vegetables & Fruits,Fruits,0.0
معمول سادة - 300 جرام,2026-05-11,300.0,Vegetables & Fruits,Fruits,0.0
تمر سيوي - 300 جرام,2026-05-11,300.0,Vegetables & Fruits,Fruits,0.0
تمر مجدول وسط فاخر - 300 جرام,2026-05-11,,Vegetables & Fruits,Fruits,0.0
مانجو تومي,2026-05-11,,Vegetables & Fruits,Fruits,0.0
بيكو بلاك بيري - 125 جرام,2026-05-11,125.0,Vegetables & Fruits,Fruits,0.0
بطاطس للقلي,2026-05-11,5.0,Vegetables & Fruits,Vegetables,0.0
طماطم بلدي,2026-05-11,10.0,Vegetables & Fruits,Vegetables,0.0
خيار,2026-05-11,8.0,Vegetables & Fruits,Vegetables,0.0
بطاطا,2026-05-11,5.0,Vegetables & Fruits,Vegetables,0.0
فلفل أحمر,2026-05-11,4.0,Vegetables & Fruits,Vegetables,0.0
بصل أبيض,2026-05-11,8.0,Vegetables & Fruits,Vegetables,0.0
فلفل أصفر,2026-05-11,4.0,Vegetables & Fruits,Vegetables,0.0
بصل أحمر,2026-05-11,10.0,Vegetables & Fruits,Vegetables,0.0
فلفل رومي بلدي,2026-05-11,4.0,Vegetables & Fruits,Vegetables,0.0
باذنجان كبير,2026-05-11,4.0,Vegetables & Fruits,Vegetables,0.0
كوسة,2026-05-11,8.0,Vegetables & Fruits,Vegetables,0.0
بطاطس للطبخ,2026-05-11,5.0,Vegetables & Fruits,Vegetables,0.0
فلفل أخضر,2026-05-11,30.0,Vegetables & Fruits,Vegetables,0.0
فلفل أخضر حار,2026-05-11,30.0,Vegetables & Fruits,Vegetables,0.0
بنجر أحمر,2026-05-11,8.0,Vegetables & Fruits,Vegetables,0.0
مشروم - 200 جم,2026-05-11,200.0,Vegetables & Fruits,Vegetables,0.0
ثوم صيني,2026-05-11,10.0,Vegetables & Fruits,Vegetables,0.0
ذرة حلوة - 3 قطع,2026-05-11,3.0,Vegetables & Fruits,Vegetables,0.0
